stu_id,name,semester_id,avg_grade,attendance_percentage,assessment_count,avg_score,engagement_ratio,consistency_diff,assessment_level,risk_score,score_improvement,at_risk
84,Timothy Wallace,1,61.0,92,3,85.0,23.0,24.0,0,7.0,24.0,0
84,Timothy Wallace,2,45.0,45,3,37.0,11.25,8.0,0,70.0,-8.0,1
84,Timothy Wallace,2,75.0,65,3,77.0,16.25,2.0,0,20.0,2.0,0
84,Timothy Wallace,2,97.0,67,3,78.67,16.75,18.33,0,0.0,-18.33,0
84,Timothy Wallace,2,65.0,88,3,73.67,22.0,8.670000000000002,0,7.0,8.670000000000002,0
84,Timothy Wallace,2,76.0,95,3,84.0,23.75,8.0,0,0.0,8.0,0
84,Timothy Wallace,3,75.0,62,3,66.0,15.5,9.0,0,23.0,-9.0,0
84,Timothy Wallace,3,64.0,68,3,85.0,17.0,21.0,0,28.0,21.0,0
85,Maria Rodriguez,1,39.0,42,3,40.67,10.5,1.6700000000000017,0,79.0,1.6700000000000017,1
85,Maria Rodriguez,1,89.0,61,3,74.67,15.25,14.329999999999998,0,10.0,-14.329999999999998,0
85,Maria Rodriguez,1,81.0,76,3,76.67,19.0,4.329999999999998,0,3.0,-4.329999999999998,0
85,Maria Rodriguez,1,64.0,85,3,66.33,21.25,2.3299999999999983,0,11.0,2.3299999999999983,0
85,Maria Rodriguez,2,39.0,40,3,43.67,10.0,4.670000000000002,0,81.0,4.670000000000002,1
85,Maria Rodriguez,2,61.0,61,3,79.67,15.25,18.67,0,38.0,18.67,0
85,Maria Rodriguez,2,67.0,75,3,77.0,18.75,10.0,0,18.0,10.0,0
85,Maria Rodriguez,2,71.0,87,3,72.67,21.75,1.6700000000000017,0,2.0,1.6700000000000017,0
85,Maria Rodriguez,3,40.0,55,3,39.67,13.75,0.3299999999999983,0,65.0,-0.3299999999999983,1
85,Maria Rodriguez,3,88.0,79,3,64.33,19.75,23.67,0,0.0,-23.67,0
85,Maria Rodriguez,3,65.0,90,3,81.0,22.5,16.0,0,5.0,16.0,0
85,Maria Rodriguez,3,92.0,99,3,65.67,24.75,26.33,0,0.0,-26.33,0
86,Stephanie Garcia,1,66.0,84,3,72.67,21.0,6.670000000000002,0,10.0,6.670000000000002,0
86,Stephanie Garcia,1,70.0,87,3,59.0,21.75,11.0,0,3.0,-11.0,0
86,Stephanie Garcia,1,58.0,90,3,62.33,22.5,4.329999999999998,0,12.0,4.329999999999998,1
86,Stephanie Garcia,1,87.0,92,3,82.33,23.0,4.670000000000002,0,0.0,-4.670000000000002,0
86,Stephanie Garcia,2,100.0,78,3,78.67,19.5,21.33,0,0.0,-21.33,0
86,Stephanie Garcia,2,60.0,89,3,72.33,22.25,12.329999999999998,0,11.0,12.329999999999998,0
86,Stephanie Garcia,2,69.0,99,3,74.0,24.75,5.0,0,0.0,5.0,0
86,Stephanie Garcia,3,72.0,64,3,81.0,16.0,9.0,0,24.0,9.0,0
86,Stephanie Garcia,3,77.0,81,3,74.33,20.25,2.6700000000000017,0,2.0,-2.6700000000000017,0
86,Stephanie Garcia,3,86.0,89,3,76.0,22.25,10.0,0,0.0,-10.0,0
86,Stephanie Garcia,3,73.0,98,3,79.33,24.5,6.329999999999998,0,0.0,6.329999999999998,0
87,April Owens,1,45.0,65,3,47.0,16.25,2.0,0,50.0,2.0,1
87,April Owens,1,96.0,95,3,60.33,23.75,35.67,0,0.0,-35.67,0
87,April Owens,2,32.0,52,3,38.33,13.0,6.329999999999998,0,76.0,6.329999999999998,1
87,April Owens,2,92.0,76,3,87.33,19.0,4.670000000000002,0,0.0,-4.670000000000002,0
87,April Owens,2,91.0,81,3,76.0,20.25,15.0,0,0.0,-15.0,0
87,April Owens,2,81.0,92,3,67.0,23.0,14.0,0,0.0,-14.0,0
87,April Owens,3,74.0,72,3,66.67,18.0,7.329999999999998,0,14.0,-7.329999999999998,0
87,April Owens,3,57.0,81,3,86.67,20.25,29.67,0,22.0,29.67,1
87,April Owens,3,89.0,99,3,65.0,24.75,24.0,0,0.0,-24.0,0
87,April Owens,3,87.0,100,3,73.0,25.0,14.0,0,0.0,-14.0,0
88,Jessica Haas,1,62.0,72,3,66.0,18.0,4.0,0,26.0,4.0,0
88,Jessica Haas,1,100.0,73,3,69.0,18.25,31.0,0,0.0,-31.0,0
88,Jessica Haas,1,71.0,97,3,78.33,24.25,7.329999999999998,0,0.0,7.329999999999998,0
88,Jessica Haas,2,33.0,34,3,35.33,8.5,2.3299999999999983,0,93.0,2.3299999999999983,1
88,Jessica Haas,2,58.0,92,3,64.67,23.0,6.670000000000002,0,10.0,6.670000000000002,1
88,Jessica Haas,3,71.0,61,3,71.67,15.25,0.6700000000000017,0,28.0,0.6700000000000017,0
88,Jessica Haas,3,74.0,82,3,73.0,20.5,1.0,0,4.0,-1.0,0
88,Jessica Haas,3,65.0,83,3,91.33,20.75,26.33,0,12.0,26.33,0
88,Jessica Haas,3,97.0,100,3,77.0,25.0,20.0,0,0.0,-20.0,0
89,Aaron Hardin,1,94.0,67,3,69.33,16.75,24.67,0,0.0,-24.67,0
89,Aaron Hardin,1,68.0,85,3,77.67,21.25,9.670000000000002,0,7.0,9.670000000000002,0
89,Aaron Hardin,2,66.0,85,3,72.67,21.25,6.670000000000002,0,9.0,6.670000000000002,0
89,Aaron Hardin,2,66.0,90,3,67.33,22.5,1.3299999999999983,0,4.0,1.3299999999999983,0
89,Aaron Hardin,2,84.0,96,3,65.67,24.0,18.33,0,0.0,-18.33,0
89,Aaron Hardin,3,89.0,61,3,67.67,15.25,21.33,0,10.0,-21.33,0
89,Aaron Hardin,3,30.0,75,3,45.67,18.75,15.670000000000002,0,55.0,15.670000000000002,1
89,Aaron Hardin,3,85.0,83,3,81.0,20.75,4.0,0,0.0,-4.0,0
89,Aaron Hardin,3,77.0,89,3,69.33,22.25,7.670000000000002,0,0.0,-7.670000000000002,0
89,Aaron Hardin,3,71.0,90,3,62.33,22.5,8.670000000000002,0,0.0,-8.670000000000002,0
90,Miranda Glover,1,54.0,65,3,82.33,16.25,28.33,0,41.0,28.33,1
90,Miranda Glover,1,60.0,67,3,71.0,16.75,11.0,0,33.0,11.0,0
90,Miranda Glover,2,96.0,61,3,86.67,15.25,9.329999999999998,0,3.0,-9.329999999999998,0
90,Miranda Glover,2,76.0,72,3,68.0,18.0,8.0,0,12.0,-8.0,0
90,Miranda Glover,2,88.0,78,3,83.33,19.5,4.670000000000002,0,0.0,-4.670000000000002,0
90,Miranda Glover,3,34.0,30,3,41.0,7.5,7.0,0,96.0,7.0,1
90,Miranda Glover,3,36.0,59,3,42.0,14.75,6.0,0,65.0,6.0,1
90,Miranda Glover,3,86.0,86,3,71.0,21.5,15.0,0,0.0,-15.0,0
90,Miranda Glover,3,72.0,89,3,82.0,22.25,10.0,0,0.0,10.0,0
90,Miranda Glover,3,62.0,97,3,69.33,24.25,7.329999999999998,0,1.0,7.329999999999998,0
91,Kara Evans,1,43.0,65,3,41.0,16.25,2.0,0,52.0,-2.0,1
91,Kara Evans,1,87.0,78,3,82.33,19.5,4.670000000000002,0,0.0,-4.670000000000002,0
91,Kara Evans,1,75.0,80,3,70.67,20.0,4.329999999999998,0,5.0,-4.329999999999998,0
91,Kara Evans,1,72.0,84,3,76.67,21.0,4.670000000000002,0,4.0,4.670000000000002,0
91,Kara Evans,2,82.0,81,6,75.33,11.571428571428571,6.670000000000002,1,0.0,-6.670000000000002,0
91,Kara Evans,2,52.0,82,3,77.0,20.5,25.0,0,26.0,25.0,1
91,Kara Evans,2,74.0,95,3,83.0,23.75,9.0,0,0.0,9.0,0
91,Kara Evans,3,95.0,69,3,62.0,17.25,33.0,0,0.0,-33.0,0
91,Kara Evans,3,71.5,70,6,88.67,10.0,17.17,1,18.5,17.17,0
92,Scott Myers,1,50.0,74,3,86.33,18.5,36.33,0,36.0,36.33,1
92,Scott Myers,1,52.0,75,3,80.33,18.75,28.33,0,33.0,28.33,1
92,Scott Myers,1,79.0,76,3,68.33,19.0,10.670000000000002,0,5.0,-10.670000000000002,0
92,Scott Myers,2,31.0,40,3,40.33,10.0,9.329999999999998,0,89.0,9.329999999999998,1
92,Scott Myers,2,37.0,53,3,37.33,13.25,0.3299999999999983,0,70.0,0.3299999999999983,1
92,Scott Myers,3,60.0,66,3,78.33,16.5,18.33,0,34.0,18.33,0
92,Scott Myers,3,63.0,89,3,81.67,22.25,18.67,0,8.0,18.67,0
93,Ashley Johnson,1,97.0,63,3,78.67,15.75,18.33,0,0.0,-18.33,0
93,Ashley Johnson,1,81.0,85,3,74.0,21.25,7.0,0,0.0,-7.0,0
93,Ashley Johnson,1,92.0,93,3,67.33,23.25,24.67,0,0.0,-24.67,0
93,Ashley Johnson,1,99.0,96,3,72.0,24.0,27.0,0,0.0,-27.0,0
93,Ashley Johnson,2,42.0,60,3,35.33,15.0,6.670000000000002,0,58.0,-6.670000000000002,1
93,Ashley Johnson,2,58.0,75,3,94.33,18.75,36.33,0,27.0,36.33,1
93,Ashley Johnson,2,57.0,85,3,76.67,21.25,19.67,0,18.0,19.67,1
93,Ashley Johnson,2,61.0,89,3,71.0,22.25,10.0,0,10.0,10.0,0
93,Ashley Johnson,3,89.0,71,3,84.67,17.75,4.329999999999998,0,0.0,-4.329999999999998,0
93,Ashley Johnson,3,53.0,73,3,78.0,18.25,25.0,0,34.0,25.0,1
93,Ashley Johnson,3,52.0,83,3,78.67,20.75,26.67,0,25.0,26.67,1
93,Ashley Johnson,3,65.0,95,3,70.67,23.75,5.670000000000002,0,0.0,5.670000000000002,0
94,Brandon Hill,1,100.0,79,3,56.67,19.75,43.33,0,0.0,-43.33,0
94,Brandon Hill,1,79.0,82,3,91.67,20.5,12.670000000000002,0,0.0,12.670000000000002,0
94,Brandon Hill,1,57.0,85,3,74.67,21.25,17.67,0,18.0,17.67,1
94,Brandon Hill,1,92.0,89,3,76.33,22.25,15.670000000000002,0,0.0,-15.670000000000002,0
94,Brandon Hill,2,31.0,37,3,33.67,9.25,2.6700000000000017,0,92.0,2.6700000000000017,1
94,Brandon Hill,2,75.5,79,6,89.17,11.285714285714286,13.670000000000002,1,5.5,13.670000000000002,0
94,Brandon Hill,2,51.0,96,3,63.0,24.0,12.0,0,13.0,12.0,1
94,Brandon Hill,3,35.0,64,3,35.33,16.0,0.3299999999999983,0,61.0,0.3299999999999983,1
94,Brandon Hill,3,83.0,84,3,68.0,21.0,15.0,0,0.0,-15.0,0
94,Brandon Hill,3,63.0,85,3,69.0,21.25,6.0,0,12.0,6.0,0
94,Brandon Hill,3,57.0,86,3,70.33,21.5,13.329999999999998,0,17.0,13.329999999999998,1
95,Cindy Gibson,1,64.0,60,3,61.33,15.0,2.6700000000000017,0,36.0,-2.6700000000000017,0
95,Cindy Gibson,1,70.0,91,3,89.33,22.75,19.33,0,0.0,19.33,0
95,Cindy Gibson,2,47.0,47,3,36.33,11.75,10.670000000000002,0,66.0,-10.670000000000002,1
95,Cindy Gibson,2,92.0,65,3,66.67,16.25,25.33,0,3.0,-25.33,0
95,Cindy Gibson,2,60.0,77,3,51.67,19.25,8.329999999999998,0,23.0,-8.329999999999998,0
95,Cindy Gibson,2,57.0,78,3,82.67,19.5,25.67,0,25.0,25.67,1
95,Cindy Gibson,2,66.0,83,3,68.0,20.75,2.0,0,11.0,2.0,0
95,Cindy Gibson,3,41.0,66,3,42.33,16.5,1.3299999999999983,0,53.0,1.3299999999999983,1
95,Cindy Gibson,3,69.0,83,3,75.33,20.75,6.329999999999998,0,8.0,6.329999999999998,0
95,Cindy Gibson,3,75.0,92,3,96.0,23.0,21.0,0,0.0,21.0,0
96,Tiffany Lawrence,1,33.0,74,3,40.67,18.5,7.670000000000002,0,53.0,7.670000000000002,1
96,Tiffany Lawrence,1,63.0,89,3,77.0,22.25,14.0,0,8.0,14.0,0
96,Tiffany Lawrence,1,80.0,96,3,87.0,24.0,7.0,0,0.0,7.0,0
96,Tiffany Lawrence,2,36.0,52,3,41.33,13.0,5.329999999999998,0,72.0,5.329999999999998,1
96,Tiffany Lawrence,2,100.0,60,3,68.0,15.0,32.0,0,0.0,-32.0,0
96,Tiffany Lawrence,2,88.0,65,3,62.33,16.25,25.67,0,7.0,-25.67,0
96,Tiffany Lawrence,2,96.0,93,3,84.33,23.25,11.670000000000002,0,0.0,-11.670000000000002,0
96,Tiffany Lawrence,3,38.0,43,3,39.33,10.75,1.3299999999999983,0,79.0,1.3299999999999983,1
96,Tiffany Lawrence,3,64.0,73,3,76.67,18.25,12.670000000000002,0,23.0,12.670000000000002,0
96,Tiffany Lawrence,3,85.0,83,3,73.67,20.75,11.329999999999998,0,0.0,-11.329999999999998,0
97,Kelly Williams,1,75.0,77,3,65.67,19.25,9.329999999999998,0,8.0,-9.329999999999998,0
97,Kelly Williams,1,76.0,88,3,74.33,22.0,1.6700000000000017,0,0.0,-1.6700000000000017,0
97,Kelly Williams,1,100.0,93,3,80.67,23.25,19.33,0,0.0,-19.33,0
97,Kelly Williams,2,36.0,52,3,40.67,13.0,4.670000000000002,0,72.0,4.670000000000002,1
97,Kelly Williams,2,57.0,68,3,66.67,17.0,9.670000000000002,0,35.0,9.670000000000002,1
97,Kelly Williams,2,82.0,70,3,69.33,17.5,12.670000000000002,0,8.0,-12.670000000000002,0
97,Kelly Williams,2,60.0,74,3,64.0,18.5,4.0,0,26.0,4.0,0
97,Kelly Williams,2,50.0,89,3,94.67,22.25,44.67,0,21.0,44.67,1
97,Kelly Williams,3,92.0,79,3,78.67,19.75,13.329999999999998,0,0.0,-13.329999999999998,0
97,Kelly Williams,3,94.0,85,3,90.67,21.25,3.3299999999999983,0,0.0,-3.3299999999999983,0
97,Kelly Williams,3,52.0,91,3,84.0,22.75,32.0,0,17.0,32.0,1
98,John Griffin,1,48.0,55,3,46.0,13.75,2.0,0,57.0,-2.0,1
98,John Griffin,1,100.0,60,3,78.67,15.0,21.33,0,0.0,-21.33,0
98,John Griffin,1,43.0,67,3,41.0,16.75,2.0,0,50.0,-2.0,1
98,John Griffin,2,37.0,46,3,41.33,11.5,4.329999999999998,0,77.0,4.329999999999998,1
98,John Griffin,2,75.0,62,3,80.33,15.5,5.329999999999998,0,23.0,5.329999999999998,0
98,John Griffin,2,99.0,66,3,75.0,16.5,24.0,0,0.0,-24.0,0
98,John Griffin,2,61.0,89,3,80.33,22.25,19.33,0,10.0,19.33,0
98,John Griffin,2,82.0,92,3,70.67,23.0,11.329999999999998,0,0.0,-11.329999999999998,0
98,John Griffin,3,52.0,67,3,71.0,16.75,19.0,0,41.0,19.0,1
98,John Griffin,3,57.0,82,3,95.0,20.5,38.0,0,21.0,38.0,1
98,John Griffin,3,57.0,84,3,79.33,21.0,22.33,0,19.0,22.33,1
98,John Griffin,3,92.0,94,3,75.67,23.5,16.33,0,0.0,-16.33,0
99,Christine Chavez,1,44.0,48,3,43.33,12.0,0.6700000000000017,0,68.0,-0.6700000000000017,1
99,Christine Chavez,1,55.0,83,3,96.33,20.75,41.33,0,22.0,41.33,1
99,Christine Chavez,1,97.0,99,3,77.0,24.75,20.0,0,0.0,-20.0,0
99,Christine Chavez,2,82.0,66,3,63.0,16.5,19.0,0,12.0,-19.0,0
99,Christine Chavez,2,99.0,92,3,68.0,23.0,31.0,0,0.0,-31.0,0
99,Christine Chavez,3,40.0,34,3,39.0,8.5,1.0,0,86.0,-1.0,1
99,Christine Chavez,3,35.0,47,3,42.67,11.75,7.670000000000002,0,78.0,7.670000000000002,1
99,Christine Chavez,3,39.0,66,3,41.0,16.5,2.0,0,55.0,2.0,1
99,Christine Chavez,3,52.0,80,3,87.0,20.0,35.0,0,28.0,35.0,1
99,Christine Chavez,3,90.0,88,3,62.33,22.0,27.67,0,0.0,-27.67,0
100,Gina Martin,1,79.0,64,3,83.67,16.0,4.670000000000002,0,17.0,4.670000000000002,0
100,Gina Martin,1,81.0,70,3,78.0,17.5,3.0,0,9.0,-3.0,0
100,Gina Martin,1,75.0,83,3,63.0,20.75,12.0,0,2.0,-12.0,0
100,Gina Martin,1,87.0,94,3,64.33,23.5,22.67,0,0.0,-22.67,0
100,Gina Martin,2,83.0,80,3,66.67,20.0,16.33,0,0.0,-16.33,0
100,Gina Martin,2,57.0,82,3,71.33,20.5,14.329999999999998,0,21.0,14.329999999999998,1
100,Gina Martin,3,45.0,49,3,37.0,12.25,8.0,0,66.0,-8.0,1
100,Gina Martin,3,86.0,77,3,79.33,19.25,6.670000000000002,0,0.0,-6.670000000000002,0
101,Matthew Morris,1,47.0,67,3,36.67,16.75,10.329999999999998,0,46.0,-10.329999999999998,1
101,Matthew Morris,1,83.0,82,3,85.33,20.5,2.3299999999999983,0,0.0,2.3299999999999983,0
101,Matthew Morris,1,72.0,84,3,82.67,21.0,10.670000000000002,0,4.0,10.670000000000002,0
101,Matthew Morris,1,87.0,90,3,79.0,22.5,8.0,0,0.0,-8.0,0
101,Matthew Morris,2,78.0,67,3,76.67,16.75,1.3299999999999983,0,15.0,-1.3299999999999983,0
101,Matthew Morris,2,81.0,70,3,65.67,17.5,15.329999999999998,0,9.0,-15.329999999999998,0
101,Matthew Morris,2,98.0,79,3,91.0,19.75,7.0,0,0.0,-7.0,0
101,Matthew Morris,2,57.0,96,3,89.67,24.0,32.67,0,7.0,32.67,1
101,Matthew Morris,3,90.0,67,3,73.0,16.75,17.0,0,3.0,-17.0,0
101,Matthew Morris,3,87.0,88,3,61.33,22.0,25.67,0,0.0,-25.67,0
101,Matthew Morris,3,66.0,96,3,83.67,24.0,17.67,0,0.0,17.67,0
102,Brianna Ward,1,75.0,67,3,71.0,16.75,4.0,0,18.0,-4.0,0
102,Brianna Ward,1,97.0,75,3,81.0,18.75,16.0,0,0.0,-16.0,0
102,Brianna Ward,1,79.0,81,3,76.67,20.25,2.3299999999999983,0,0.0,-2.3299999999999983,0
102,Brianna Ward,1,58.0,83,3,76.0,20.75,18.0,0,19.0,18.0,1
102,Brianna Ward,1,59.0,99,3,81.67,24.75,22.67,0,2.0,22.67,1
102,Brianna Ward,2,35.0,60,3,31.0,15.0,4.0,0,65.0,-4.0,1
102,Brianna Ward,2,80.0,74,3,67.67,18.5,12.329999999999998,0,6.0,-12.329999999999998,0
102,Brianna Ward,2,82.0,99,3,69.67,24.75,12.329999999999998,0,0.0,-12.329999999999998,0
102,Brianna Ward,3,35.0,33,3,40.67,8.25,5.670000000000002,0,92.0,5.670000000000002,1
102,Brianna Ward,3,74.0,66,3,80.33,16.5,6.329999999999998,0,20.0,6.329999999999998,0
102,Brianna Ward,3,77.0,70,3,78.67,17.5,1.6700000000000017,0,13.0,1.6700000000000017,0
103,Dominique Rowe,1,79.5,63,6,75.83,9.0,3.6700000000000017,1,17.5,-3.6700000000000017,0
103,Dominique Rowe,1,38.0,66,3,41.33,16.5,3.3299999999999983,0,56.0,3.3299999999999983,1
103,Dominique Rowe,2,91.0,67,3,69.67,16.75,21.33,0,2.0,-21.33,0
103,Dominique Rowe,2,72.0,83,3,66.0,20.75,6.0,0,5.0,-6.0,0
103,Dominique Rowe,3,79.0,67,3,69.67,16.75,9.329999999999998,0,14.0,-9.329999999999998,0
103,Dominique Rowe,3,81.0,68,3,64.33,17.0,16.67,0,11.0,-16.67,0
103,Dominique Rowe,3,95.0,82,3,73.0,20.5,22.0,0,0.0,-22.0,0
104,Diana Torres,1,68.0,90,3,85.33,22.5,17.33,0,2.0,17.33,0
104,Diana Torres,1,78.0,94,3,58.67,23.5,19.33,0,0.0,-19.33,0
104,Diana Torres,2,77.0,69,3,83.33,17.25,6.329999999999998,0,14.0,6.329999999999998,0
104,Diana Torres,2,62.0,79,3,65.33,19.75,3.3299999999999983,0,19.0,3.3299999999999983,0
104,Diana Torres,2,69.0,81,3,84.0,20.25,15.0,0,10.0,15.0,0
104,Diana Torres,2,57.0,97,3,80.33,24.25,23.33,0,6.0,23.33,1
104,Diana Torres,2,61.0,99,3,85.33,24.75,24.33,0,0.0,24.33,0
104,Diana Torres,3,50.0,83,3,76.67,20.75,26.67,0,27.0,26.67,1
104,Diana Torres,3,75.0,99,3,79.67,24.75,4.670000000000002,0,0.0,4.670000000000002,0
105,Terri Davis,1,72.0,61,3,93.67,15.25,21.67,0,27.0,21.67,0
105,Terri Davis,1,54.0,66,3,85.33,16.5,31.33,0,40.0,31.33,1
105,Terri Davis,1,72.0,82,3,86.0,20.5,14.0,0,6.0,14.0,0
105,Terri Davis,1,50.0,87,3,86.67,21.75,36.67,0,23.0,36.67,1
105,Terri Davis,2,71.0,79,3,74.0,19.75,3.0,0,10.0,3.0,0
105,Terri Davis,2,60.0,83,3,68.0,20.75,8.0,0,17.0,8.0,0
105,Terri Davis,2,81.0,88,3,88.33,22.0,7.329999999999998,0,0.0,7.329999999999998,0
105,Terri Davis,3,46.0,46,3,43.0,11.5,3.0,0,68.0,-3.0,1
105,Terri Davis,3,91.0,62,3,88.67,15.5,2.3299999999999983,0,7.0,-2.3299999999999983,0
105,Terri Davis,3,66.0,82,3,63.67,20.5,2.3299999999999983,0,12.0,-2.3299999999999983,0
106,Lisa Wood,1,100.0,66,3,74.0,16.5,26.0,0,0.0,-26.0,0
106,Lisa Wood,1,81.0,76,3,85.0,19.0,4.0,0,3.0,4.0,0
106,Lisa Wood,1,98.0,79,3,84.33,19.75,13.670000000000002,0,0.0,-13.670000000000002,0
106,Lisa Wood,1,69.0,88,3,72.0,22.0,3.0,0,3.0,3.0,0
106,Lisa Wood,2,91.0,62,3,69.0,15.5,22.0,0,7.0,-22.0,0
106,Lisa Wood,2,56.0,83,3,76.0,20.75,20.0,0,21.0,20.0,1
106,Lisa Wood,2,88.0,94,3,67.0,23.5,21.0,0,0.0,-21.0,0
106,Lisa Wood,2,63.0,95,3,79.0,23.75,16.0,0,2.0,16.0,0
106,Lisa Wood,3,77.0,79,3,60.0,19.75,17.0,0,4.0,-17.0,0
106,Lisa Wood,3,72.0,82,3,76.0,20.5,4.0,0,6.0,4.0,0
106,Lisa Wood,3,78.0,85,3,82.0,21.25,4.0,0,0.0,4.0,0
106,Lisa Wood,3,88.0,91,3,79.0,22.75,9.0,0,0.0,-9.0,0
107,Suzanne Adams,1,36.0,40,3,41.33,10.0,5.329999999999998,0,84.0,5.329999999999998,1
107,Suzanne Adams,1,81.0,67,3,87.67,16.75,6.670000000000002,0,12.0,6.670000000000002,0
107,Suzanne Adams,1,55.0,68,3,59.0,17.0,4.0,0,37.0,4.0,1
107,Suzanne Adams,2,50.0,64,3,84.0,16.0,34.0,0,46.0,34.0,1
107,Suzanne Adams,2,80.0,88,3,83.33,22.0,3.3299999999999983,0,0.0,3.3299999999999983,0
107,Suzanne Adams,2,72.0,98,3,78.33,24.5,6.329999999999998,0,0.0,6.329999999999998,0
107,Suzanne Adams,3,46.0,37,3,35.33,9.25,10.670000000000002,0,77.0,-10.670000000000002,1
107,Suzanne Adams,3,53.0,88,3,77.67,22.0,24.67,0,19.0,24.67,1
108,Barbara Smith,1,92.0,62,3,66.67,15.5,25.33,0,6.0,-25.33,0
108,Barbara Smith,1,99.0,91,3,59.67,22.75,39.33,0,0.0,-39.33,0
108,Barbara Smith,1,70.0,94,3,62.33,23.5,7.670000000000002,0,0.0,-7.670000000000002,0
108,Barbara Smith,2,31.0,37,3,39.0,9.25,8.0,0,92.0,8.0,1
108,Barbara Smith,2,86.0,79,3,62.0,19.75,24.0,0,0.0,-24.0,0
108,Barbara Smith,2,96.0,82,3,67.33,20.5,28.67,0,0.0,-28.67,0
108,Barbara Smith,2,80.0,100,3,65.0,25.0,15.0,0,0.0,-15.0,0
108,Barbara Smith,3,61.0,60,3,95.67,15.0,34.67,0,39.0,34.67,0
108,Barbara Smith,3,71.0,63,3,56.33,15.75,14.670000000000002,0,26.0,-14.670000000000002,0
108,Barbara Smith,3,56.0,76,3,57.67,19.0,1.6700000000000017,0,28.0,1.6700000000000017,1
108,Barbara Smith,3,85.0,81,3,67.33,20.25,17.67,0,0.0,-17.67,0
109,Seth Hamilton,1,90.0,61,3,84.67,15.25,5.329999999999998,0,9.0,-5.329999999999998,0
109,Seth Hamilton,1,39.0,63,3,42.0,15.75,3.0,0,58.0,3.0,1
109,Seth Hamilton,1,82.0,67,3,81.67,16.75,0.3299999999999983,0,11.0,-0.3299999999999983,0
109,Seth Hamilton,1,69.0,82,3,77.0,20.5,8.0,0,9.0,8.0,0
109,Seth Hamilton,1,62.0,92,3,80.67,23.0,18.67,0,6.0,18.67,0
109,Seth Hamilton,2,72.0,72,3,84.67,18.0,12.670000000000002,0,16.0,12.670000000000002,0
109,Seth Hamilton,2,64.0,85,3,64.0,21.25,0.0,0,11.0,0.0,0
109,Seth Hamilton,2,60.0,99,3,85.33,24.75,25.33,0,1.0,25.33,0
109,Seth Hamilton,3,67.0,60,3,61.33,15.0,5.670000000000002,0,33.0,-5.670000000000002,0
109,Seth Hamilton,3,87.0,88,3,80.33,22.0,6.670000000000002,0,0.0,-6.670000000000002,0
109,Seth Hamilton,3,69.0,100,3,77.67,25.0,8.670000000000002,0,0.0,8.670000000000002,0
110,Judy Gallagher,1,84.0,68,3,88.33,17.0,4.329999999999998,0,8.0,4.329999999999998,0
110,Judy Gallagher,1,84.0,83,6,78.0,11.857142857142858,6.0,1,0.0,-6.0,0
110,Judy Gallagher,2,56.0,79,3,64.67,19.75,8.670000000000002,0,25.0,8.670000000000002,1
110,Judy Gallagher,2,71.0,93,6,72.5,13.285714285714286,1.5,1,0.0,1.5,0
110,Judy Gallagher,3,79.0,62,3,69.0,15.5,10.0,0,19.0,-10.0,0
110,Judy Gallagher,3,92.0,64,3,69.0,16.0,23.0,0,4.0,-23.0,0
110,Judy Gallagher,3,47.0,72,3,39.0,18.0,8.0,0,41.0,-8.0,1
110,Judy Gallagher,3,71.0,73,3,70.67,18.25,0.3299999999999983,0,16.0,-0.3299999999999983,0
111,Robert Lopez,1,63.0,66,3,68.67,16.5,5.670000000000002,0,31.0,5.670000000000002,0
111,Robert Lopez,1,93.0,70,3,80.33,17.5,12.670000000000002,0,0.0,-12.670000000000002,0
111,Robert Lopez,1,68.0,89,3,79.0,22.25,11.0,0,3.0,11.0,0
111,Robert Lopez,1,78.0,97,3,81.0,24.25,3.0,0,0.0,3.0,0
111,Robert Lopez,2,93.0,61,3,78.0,15.25,15.0,0,6.0,-15.0,0
111,Robert Lopez,2,70.0,68,3,74.67,17.0,4.670000000000002,0,22.0,4.670000000000002,0
111,Robert Lopez,2,93.0,76,3,76.67,19.0,16.33,0,0.0,-16.33,0
111,Robert Lopez,2,61.0,77,3,58.33,19.25,2.6700000000000017,0,22.0,-2.6700000000000017,0
111,Robert Lopez,2,79.0,86,3,74.67,21.5,4.329999999999998,0,0.0,-4.329999999999998,0
111,Robert Lopez,3,42.0,32,3,37.67,8.0,4.329999999999998,0,86.0,-4.329999999999998,1
111,Robert Lopez,3,100.0,70,3,97.33,17.5,2.6700000000000017,0,0.0,-2.6700000000000017,0
111,Robert Lopez,3,95.0,87,3,64.0,21.75,31.0,0,0.0,-31.0,0
111,Robert Lopez,3,81.0,92,3,68.33,23.0,12.670000000000002,0,0.0,-12.670000000000002,0
112,Andrea Simmons,1,30.0,44,3,41.0,11.0,11.0,0,86.0,11.0,1
112,Andrea Simmons,1,90.0,66,3,88.0,16.5,2.0,0,4.0,-2.0,0
112,Andrea Simmons,1,30.0,74,3,39.0,18.5,9.0,0,56.0,9.0,1
112,Andrea Simmons,1,57.0,76,3,65.67,19.0,8.670000000000002,0,27.0,8.670000000000002,1
112,Andrea Simmons,2,93.0,62,3,58.0,15.5,35.0,0,5.0,-35.0,0
112,Andrea Simmons,2,68.0,73,3,79.0,18.25,11.0,0,19.0,11.0,0
112,Andrea Simmons,2,57.0,78,3,82.33,19.5,25.33,0,25.0,25.33,1
